"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2014,55816387.3997357,48106562.6344236,64761831.4788518,17.8375780652346,0.0758426702386955,"index","California",29,"sablefish"
2015,54538642.1221152,46874472.0725752,63455935.6725945,17.8144200381542,0.0772648169094004,"index","California",29,"sablefish"
2016,58446665.6761385,50207817.360384,68037467.2362013,17.883625198509,0.0775238233247851,"index","California",29,"sablefish"
2017,69410515.4096437,59545692.8912652,80909624.4497496,18.0555489328702,0.0782128705078789,"index","California",29,"sablefish"
2018,68184719.4703557,58578687.7759296,79365997.1871456,18.0377310430228,0.0774756810100036,"index","California",29,"sablefish"
2019,64840134.6534313,53013659.0326008,79304902.521248,17.9874353315327,0.102744324493708,"index","California",29,"sablefish"
2021,92274943.1540885,80281060.7725395,106060695.413765,18.3402831908313,0.0710415582707782,"index","California",29,"sablefish"
2022,144543859.743003,124353760.60392,168012027.042361,18.7890935470948,0.076762929541017,"index","California",29,"sablefish"
2023,127819439.275482,110053428.384812,148453431.178645,18.6661291953475,0.0763548096303001,"index","California",29,"sablefish"
2024,118293075.37622,101879546.383541,137350942.153633,18.5886757927994,0.0762126438906029,"index","California",29,"sablefish"
2003,35325587.4673895,29861069.5043499,41790101.6483821,17.3801181167544,0.0857423663667837,"index","Oregon",29,"sablefish"
2004,39860455.1425252,33348815.6748748,47643547.5148316,17.5008952912117,0.0910029341972736,"index","Oregon",29,"sablefish"
2005,35568267.1703082,30026889.8269314,42132289.9837512,17.3869644266938,0.0864100372764717,"index","Oregon",29,"sablefish"
2006,34145210.5594079,28829853.9344392,40440558.831745,17.3461328869832,0.0863336699855277,"index","Oregon",29,"sablefish"
2007,33480405.164138,28554302.3001889,39256344.5665918,17.3264709051891,0.081201864016146,"index","Oregon",29,"sablefish"
2008,24726994.5508947,20959090.2724716,29172270.9130674,17.0234061016186,0.0843500643269127,"index","Oregon",29,"sablefish"
2009,20789252.1861684,17592633.8341962,24566702.7764779,16.849946689306,0.0851831208999284,"index","Oregon",29,"sablefish"
2010,22387636.3745926,18921068.2299303,26489321.6572279,16.9240194168833,0.0858346570959483,"index","Oregon",29,"sablefish"
2011,24276897.3193186,20530958.4366005,28706294.7047844,17.0050357284826,0.0855073140186482,"index","Oregon",29,"sablefish"
2012,24263575.9495499,20578870.4184287,28608038.531229,17.0044868516709,0.0840379993978648,"index","Oregon",29,"sablefish"
2013,25248853.7962411,20896976.8954323,30507026.0264923,17.044291318447,0.0965202726264407,"index","Oregon",29,"sablefish"
2014,24485421.8975094,20794297.332727,28831745.3533502,17.0135884738261,0.0833684367313981,"index","Oregon",29,"sablefish"
2015,29981522.2033991,25286755.2352863,35547924.8036759,17.2160918233124,0.086889614565911,"index","Oregon",29,"sablefish"
2016,31143257.7820748,26504784.8547293,36593487.1985087,17.2541083361773,0.0822834002238088,"index","Oregon",29,"sablefish"
2017,36381553.0016322,31024322.2386997,42663861.8767149,17.4095724184783,0.0812720930428784,"index","Oregon",29,"sablefish"
2018,34103452.7541312,28848153.9976096,40316114.8491385,17.3449091909148,0.0853855629907923,"index","Oregon",29,"sablefish"
2019,32997333.466882,26722571.3732367,40745480.6918431,17.3119373121321,0.107613291756843,"index","Oregon",29,"sablefish"
2021,48133093.0145761,41045376.1736252,56444717.0212209,17.6894805029705,0.081272796641676,"index","Oregon",29,"sablefish"
2022,75938105.9698852,64709243.2966125,89115490.2223277,18.1454291713176,0.081641580854285,"index","Oregon",29,"sablefish"
2023,69577589.7392583,58765951.6047536,82378330.6783538,18.057953086951,0.0861647956145312,"index","Oregon",29,"sablefish"
2024,71666070.4703049,61130269.9842775,84017715.9036869,18.0875279783702,0.0811291743470281,"index","Oregon",29,"sablefish"
2003,15252973.9357883,12434101.9872697,18710897.9903841,16.5402850541881,0.104252751444629,"index","Washington",29,"sablefish"
2004,18093063.3445006,14061727.4279758,23280137.0148046,16.7110391821453,0.128610467421287,"index","Washington",29,"sablefish"
2005,13543945.9523798,10954276.2599437,16745832.1853503,16.4214502122659,0.108272269248899,"index","Washington",29,"sablefish"
2006,12800666.1085361,9958632.14777695,16453770.9989421,16.3650077672652,0.128092905623031,"index","Washington",29,"sablefish"
2007,11953977.8736779,9574525.41342118,14924769.7232149,16.2965746574091,0.11324602520008,"index","Washington",29,"sablefish"
2008,8786553.48523839,6841771.41236663,11284142.2923613,15.9887330978048,0.127643092063123,"index","Washington",29,"sablefish"
2009,6949940.27889118,5397189.06290816,8949412.2435147,15.7542436245388,0.129009917750862,"index","Washington",29,"sablefish"
2010,9108403.56545847,7308011.570056,11352337.7345475,16.0247080140839,0.11236238835919,"index","Washington",29,"sablefish"
2011,10360573.8342827,8315611.19963492,12908430.6130541,16.1535181826712,0.112182168054675,"index","Washington",29,"sablefish"
2012,8422353.50871397,6751653.69578231,10506468.7589145,15.9463998612608,0.112809132307511,"index","Washington",29,"sablefish"
2013,8927704.7879907,6942694.46120188,11480256.4374573,16.0046698971953,0.128303066358407,"index","Washington",29,"sablefish"
