"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2019,45812334.401188,37353635.0699239,56186499.1012921,17.6400639228966,0.104146369628899,"index","Coastwide",23,"petrale sole"
2021,51542686.2662756,44437624.4238262,59783765.266248,17.7579208818589,0.0756768070900689,"index","Coastwide",23,"petrale sole"
2022,51221123.5942896,43832778.6158186,59854829.7669332,17.751662575127,0.0794760060257418,"index","Coastwide",23,"petrale sole"
2023,51576928.8322842,44268427.5127199,60092028.0487971,17.7585850148124,0.0779620096703316,"index","Coastwide",23,"petrale sole"
2024,44158409.317102,38027080.8140826,51278327.7514847,17.6032939383854,0.0762691675399351,"index","Coastwide",23,"petrale sole"
2003,7982531.33879323,6362970.11788401,10014318.0612651,15.8927661295005,0.115696158355956,"index","California",23,"petrale sole"
2004,10810204.7799797,8779317.62151808,13310889.5728606,16.1960011330049,0.10617128258486,"index","California",23,"petrale sole"
2005,10798452.2270819,8878890.42676687,13133011.5471455,16.194913369517,0.0998621484069828,"index","California",23,"petrale sole"
2006,9564365.23585995,7765855.11352049,11779395.9619029,16.0735547954406,0.106281372768522,"index","California",23,"petrale sole"
2007,8759823.99206353,7094929.72762544,10815401.8880767,15.9856863704805,0.10755065302657,"index","California",23,"petrale sole"
2008,7501036.36913252,6106622.99196894,9213856.28113049,15.8305517515112,0.104934211336059,"index","California",23,"petrale sole"
2009,7364219.14156162,6079359.79654669,8920630.68807808,15.8121435793879,0.0978250769517409,"index","California",23,"petrale sole"
2010,10150956.2015991,8436673.70356302,12213570.8251069,16.133078466069,0.094379177163613,"index","California",23,"petrale sole"
2011,13741377.4232113,11515971.3126163,16396832.5694137,16.4359220888759,0.0901428039737601,"index","California",23,"petrale sole"
2012,16811173.8214136,13969343.8622135,20231126.6757665,16.6375543317044,0.0944805979418972,"index","California",23,"petrale sole"
2013,25412796.742811,20504790.0881504,31495579.1068856,17.0507634138918,0.109488917109795,"index","California",23,"petrale sole"
2014,25193448.5689172,21139885.565047,30024280.3510779,17.0420945412577,0.0895028773208292,"index","California",23,"petrale sole"
2015,22195935.848838,18479948.7506151,26659141.4756673,16.915419760211,0.0934827939275379,"index","California",23,"petrale sole"
2016,24583239.252771,20343222.209092,29706977.8792903,17.0175754375028,0.0965921239362994,"index","California",23,"petrale sole"
2017,27342490.8332145,22665067.9023659,32985200.3172854,17.1239524909337,0.095724745019853,"index","California",23,"petrale sole"
2018,18265618.2316763,15072745.0653835,22134840.5972565,16.7205310655268,0.0980285141575312,"index","California",23,"petrale sole"
2019,19299976.5740883,15027756.961512,24786739.4125649,16.7756144400966,0.12765792070791,"index","California",23,"petrale sole"
2021,21364801.6191718,17742585.2327087,25726507.2840166,16.8772553416987,0.0947859705187569,"index","California",23,"petrale sole"
2022,20361410.4937956,16697225.6156903,24829696.0728172,16.8291520249383,0.101225784613668,"index","California",23,"petrale sole"
2023,20737274.856093,16987636.7791702,25314561.0568059,16.8474433565729,0.101760526715287,"index","California",23,"petrale sole"
2024,18163040.4491163,14989873.7006339,22007926.4805469,16.7148993427354,0.0979680748123603,"index","California",23,"petrale sole"
2003,6590589.7183651,5172925.55205851,8396771.30449615,15.7011533893286,0.123575960576104,"index","Oregon",23,"petrale sole"
2004,7789647.68270406,6258435.03846436,9695492.66673311,15.8683061899569,0.111668109065379,"index","Oregon",23,"petrale sole"
2005,8539133.4284132,7055253.59100885,10335106.8487699,15.9601700885333,0.0973931166862944,"index","Oregon",23,"petrale sole"
2006,7490832.1481442,6126519.01788863,9158963.85987369,15.829190450543,0.102580029817302,"index","Oregon",23,"petrale sole"
2007,6538946.03956095,5395035.34129252,7925400.41045332,15.6932865544159,0.098112439070568,"index","Oregon",23,"petrale sole"
2008,6137535.99025258,5026216.53319322,7494573.26059804,15.62993391506,0.101918115776065,"index","Oregon",23,"petrale sole"
